,cod_cidade,cidade,uf,loggi,dist_caj,populcao,area,malha_aerea,importancia,dens_pop,f
240,5221858,Valparaíso de Goiás (GO),GO,0,1005.0009349999999,159559,60.111000000000004,0,0,2654.406015537921,0.13272030077689606
241,5300108,Brasília (DF),DF,1,1003.0,3039444,5801.937,1,2,523.8671154133525,0.42619335577066764
242,4307906,Farroupilha (RS),RS,0,1000.000233,69559,361.788,0,0,192.26453060908597,0.009613226530454298
243,5002704,Campo Grande (MS),MS,0,993.8380000000001,874184,8096.0509999999995,1,3,107.97659253875749,0.6053988296269378
244,3201506,Colatina (ES),ES,0,992.342,124504,1423.271,0,0,87.47736727580342,0.004373868363790171
245,4314100,Passo Fundo (RS),RS,0,992.2639999999999,198820,780.355,1,2,254.7814776608082,0.41273907388304043
246,5212501,Luziânia (GO),GO,0,991.497,199619,3961.5359999999996,0,0,50.38929344577458,0.002519464672288729
247,3143302,Montes Claros (MG),MG,0,985.573,402118,3582.034,0,2,112.25968262724474,0.20561298413136225
248,4305108,Caxias do Sul (RS),RS,0,983.048,483555,1643.9129999999998,1,2,294.14877794627824,0.41470743889731393
249,3205002,Serra (ES),ES,0,981.9580000000001,502782,553.254,0,0,908.7724625578848,0.045438623127894234
250,4308201,Flores da Cunha (RS),RS,0,962.5060000000001,29609,272.66200000000003,0,0,108.59232309599429,0.005429616154799715
251,3170404,Unaí (MG),MG,0,962.3330000000001,83982,8463.579,0,0,9.922752537667575,0.0004961376268833788
252,5208707,Goiânia (GO),GO,1,960.0,1465990,739.492,1,1,1982.4284779280913,0.29912142389640456
253,3205309,Vitória (ES),ES,0,956.816,363117,93.381,1,3,3888.5533459697367,0.7944276672984868
254,3201308,Cariacica (ES),ES,0,954.248,387294,279.975,0,0,1383.3163675328153,0.06916581837664076
255,3205200,Vila Velha (ES),ES,0,950.0319999999999,486457,208.82,0,0,2329.5517670721197,0.11647758835360598
256,4114609,Marechal Cândido Rondon (PR),PR,0,949.888,51797,748.003,0,0,69.24704847440451,0.0034623524237202253
257,4319000,São Marcos (RS),RS,0,947.1310000000001,21364,256.254,0,0,83.37040592537092,0.0041685202962685455
258,3205101,Viana (ES),ES,0,941.1439999999999,76790,311.608,0,0,246.43141382762957,0.012321570691381479
259,5214507,Nerópolis (GO),GO,0,935.596,28275,204.21599999999998,0,0,138.45634034551654,0.006922817017275827
260,5208806,Goianira (GO),GO,0,934.173,41188,200.40200000000002,0,0,205.5268909491921,0.010276344547459605
261,3127701,Governador Valadares (MG),MG,0,929.0160000000001,280870,2348.1,0,1,119.61585963119119,0.10598079298155956
262,4127700,Toledo (PR),PR,0,926.0189999999999,135564,1197.016,0,0,113.25161902597793,0.005662580951298897
263,5221403,Trindade (GO),GO,0,924.2360000000001,121280,713.28,0,0,170.03140421713775,0.008501570210856887
264,4104808,Cascavel (PR),PR,0,923.2410000000001,319641,2100.105,1,2,152.20238988050596,0.4076101194940253
265,4108809,Guaíra (PR),PR,0,922.0139999999999,32971,560.508,0,0,58.823424464949646,0.0029411712232474824
266,5220454,Senador Canedo (GO),GO,0,916.7330000000001,105535,244.745,0,0,431.2039061063556,0.02156019530531778
267,4217709,Sombrio (SC),SC,0,916.2719999999999,29708,142.745,0,0,208.11937370836105,0.010405968685418052
268,5203302,Bela Vista de Goiás (GO),GO,0,912.061,28517,1276.617,0,0,22.337944739886748,0.0011168972369943373
269,3202405,Guarapari (ES),ES,0,909.941,123181,592.231,0,0,207.99485335958434,0.010399742667979217
270,5206206,Cristalina (GO),GO,0,909.872,55363,6160.722,0,0,8.986446718420341,0.00044932233592101707
271,4117909,Palotina (PR),PR,0,903.3639999999999,31366,651.2280000000001,0,0,48.1643909659904,0.00240821954829952
272,5218805,Rio Verde (GO),GO,0,899.445,217175,8388.295,1,3,25.890243488098594,0.6012945121744049
273,4201406,Araranguá (SC),SC,0,894.4760000000001,67097,303.79900000000004,0,0,220.85984483161562,0.011042992241580781
274,4100509,Altônia (PR),PR,0,892.306,21986,661.558,0,0,33.23366961022314,0.0016616834805111569
275,4205456,Forquilhinha (SC),SC,0,890.312,25989,181.915,0,0,142.86342522606714,0.007143171261303357
276,4204202,Chapecó (SC),SC,0,884.2710000000001,213300,624.308,1,2,341.6582840521025,0.4170829142026051
277,5201405,Aparecida de Goiânia (GO),GO,0,883.8660000000001,542258,288.465,0,0,1879.8051756712255,0.09399025878356128
278,4102000,Assis Chateaubriand (PR),PR,0,880.203,34057,969.5880000000001,0,0,35.12522844754679,0.0017562614223773395
279,4204608,Criciúma (SC),SC,0,879.472,211334,235.628,0,1,896.8968034359244,0.14484484017179622
280,3106309,Belo Oriente (MG),MG,0,875.418,26164,336.01199999999994,0,0,77.86626668095188,0.003893313334047594
281,4219002,Urussanga (SC),SC,0,867.998,21169,240.476,0,0,88.02957467689083,0.004401478733844542
282,4207007,Içara (SC),SC,0,866.365,54844,228.055,0,0,240.4858477121747,0.012024292385608735
283,4219705,Xaxim (SC),SC,0,858.6469999999999,28205,294.715,0,0,95.70262796260795,0.004785131398130397
284,3119401,Coronel Fabriciano (MG),MG,0,856.195,110313,221.049,0,0,499.0431985668336,0.02495215992834168
285,3158953,Santana do Paraíso (MG),MG,0,855.837,32860,275.529,0,0,119.26149334552805,0.005963074667276403
286,4216503,São Joaquim (SC),SC,0,848.997,26639,1885.608,0,0,14.127538703696633,0.0007063769351848317
287,3168705,Timóteo (MG),MG,0,845.535,88941,145.159,0,0,612.7143339372689,0.030635716696863442
288,3131307,Ipatinga (MG),MG,0,842.153,261223,165.50900000000001,0,1,1578.3008778978785,0.17891504389489393
289,4219507,Xanxerê (SC),SC,0,840.0319999999999,49735,377.55300000000005,0,0,131.72984984889536,0.0065864924924447675
290,3201209,Cachoeiro de Itapemirim (ES),ES,0,832.1519999999999,211869,876.7919999999999,0,0,241.64111898831197,0.0120820559494156
291,4128104,Umuarama (PR),PR,0,812.895,110029,1232.799,0,0,89.25137025581624,0.004462568512790812
292,3113404,Caratinga (MG),MG,0,796.0,91872,1250.874,0,0,73.44624638452794,0.003672312319226397
293,4106605,Cruzeiro do Oeste (PR),PR,0,785.9639999999999,21199,779.222,0,0,27.205340711632886,0.0013602670355816443
294,4209300,Lages (SC),SC,0,770.054,158449,2644.313,1,0,59.920667485278784,0.0029960333742639392
295,4204806,Curitibanos (SC),SC,0,731.1139999999999,39553,952.283,0,0,41.534921866713994,0.0020767460933357
296,4111506,Ivaiporã (PR),PR,0,728.202,32713,432.47,0,0,75.64224108030615,0.0037821120540153077
297,3148004,Patos de Minas (MG),MG,0,725.294,150903,3189.006,0,0,47.31976045200292,0.002365988022600146
298,3301009,Campos dos Goytacazes (RJ),RJ,0,709.3480000000001,490294,4031.91,0,1,121.60340880624815,0.10608017044031241
299,3131703,Itabira (MG),MG,0,706.941,119290,1256.496,0,0,94.93862296417974,0.004746931148208987
300,4211900,Palhoça (SC),SC,0,697.93,164976,394.662,0,0,418.0184562993144,0.02090092281496572
301,4205407,Florianópolis (SC),SC,0,696.2360000000001,485865,433.31699999999995,1,3,1121.2691863000991,0.656063459315005
302,4216602,São José (SC),SC,0,692.051,239719,113.171,0,0,2118.201659435721,0.10591008297178606
303,4116901,Nova Esperança (PR),PR,0,689.015,28080,401.587,0,0,69.92258215529885,0.0034961291077649425
304,3157203,Santa Bárbara (MG),MG,0,683.829,30694,684.21,0,0,44.86049604653542,0.0022430248023267707
305,4202305,Biguaçu (SC),SC,0,675.904,66560,324.52099999999996,0,0,205.10228922011214,0.010255114461005608
306,3105400,Barão de Cocais (MG),MG,0,673.107,31978,340.675,0,0,93.86658839069494,0.004693329419534747
307,4109401,Guarapuava (PR),PR,0,673.025,180353,3115.329,0,3,57.89211990130095,0.302894605995065
308,4216305,São João Batista (SC),SC,0,670.363,35103,220.726,0,0,159.03427779237606,0.007951713889618803
309,5008305,Três Lagoas (MS),MS,0,668.5930000000001,117498,10206.37,1,0,11.512222269033945,0.0005756111134516972
310,4117503,Paiçandu (PR),PR,0,664.1519999999999,40161,170.83700000000002,0,0,235.08373478813135,0.011754186739406567
311,3103504,Araguari (MG),MG,0,657.138,117435,2730.632,0,0,43.00652742661772,0.0021503263713308863
312,4115200,Maringá (PR),PR,0,650.077,408678,487.93,1,2,837.5750619965978,0.44187875309982994
313,4213609,Porto União (SC),SC,0,646.066,35196,851.2389999999999,0,0,41.34678979699004,0.0020673394898495017
314,4218004,Tijucas (SC),SC,0,645.106,36941,276.622,0,0,133.54324674104012,0.0066771623370520065
315,4126256,Sarandi (PR),PR,0,643.439,92302,103.226,0,0,894.1739484238467,0.04470869742119234
316,3110004,Caeté (MG),MG,0,638.399,44379,541.094,0,0,82.0171726169575,0.004100858630847875
317,3167202,Sete Lagoas (MG),MG,0,636.013,236268,537.476,0,0,439.5880002083814,0.02197940001041907
318,4202909,Brusque (SC),SC,0,634.469,128872,283.445,0,0,454.6631621654995,0.022733158108274976
319,3143906,Muriaé (MG),MG,0,632.464,108533,843.327,0,0,128.69622341037345,0.0064348111705186724
320,4114807,Marialva (PR),PR,0,632.429,34957,475.467,0,0,73.5214010646375,0.003676070053231875
321,3141108,Matozinhos (MG),MG,0,630.472,37350,252.908,0,0,147.68216110206083,0.007384108055103041
322,3131901,Itabirito (MG),MG,0,629.887,50829,543.007,0,0,93.60652809263969,0.0046803264046319844
323,4208302,Itapema (SC),SC,0,628.308,61256,59.022,0,0,1037.8502931110434,0.05189251465555217
324,4112108,Jandaia do Sul (PR),PR,0,627.985,21338,187.6,0,0,113.74200426439232,0.005687100213219616
325,4114203,Mandaguari (PR),PR,0,627.399,34554,335.816,0,0,102.89563332301023,0.005144781666150512
326,3149309,Pedro Leopoldo (MG),MG,0,623.618,63841,291.038,0,0,219.35623526824676,0.010967811763412338
327,4205902,Gaspar (SC),SC,0,622.528,67399,386.35400000000004,0,0,174.44882154707858,0.00872244107735393
328,3137601,Lagoa Santa (MG),MG,0,620.062,61799,231.99400000000003,0,0,266.3818891867893,0.013319094459339464
329,4102109,Astorga (PR),PR,0,616.504,26193,434.791,0,0,60.24273731516982,0.003012136865758491
330,4202008,Balneário Camboriú (SC),SC,0,616.1669999999999,135348,46.489,0,0,2911.398395319323,0.14556991976596614
331,4203204,Camboriú (SC),SC,0,616.1669999999999,78783,214.5,0,0,367.2867132867133,0.018364335664335665
332,4207502,Indaial (SC),SC,0,614.011,66522,430.534,0,0,154.51044516809358,0.007725522258404679
333,3171204,Vespasiano (MG),MG,0,613.374,122450,70.108,0,0,1746.5909739259428,0.08732954869629714
334,3302403,Macaé (RJ),RJ,0,610.9580000000001,244350,1215.904,0,3,200.96158907282154,0.31004807945364105
335,4218202,Timbó (SC),SC,0,608.567,42805,127.251,0,0,336.3824252854594,0.01681912126427297
336,4101408,Apucarana (PR),PR,0,606.008,132693,558.388,0,0,237.63583744636344,0.011881791872318172
337,4208203,Itajaí (SC),SC,0,605.809,212632,289.255,0,0,735.1022454235882,0.03675511227117941
338,3144805,Nova Lima (MG),MG,0,605.286,92219,428.449,0,0,215.2391533181312,0.01076195766590656
339,4202404,Blumenau (SC),SC,0,603.569,348494,519.837,0,0,670.3909109971011,0.033519545549855055
340,3304524,Rio das Ostras (RJ),RJ,0,603.048,141403,230.62099999999998,0,0,613.1401737049098,0.03065700868524549
341,4211306,Navegantes (SC),SC,0,601.819,77193,111.461,1,1,692.5561407128951,0.23462780703564476
342,3157807,Santa Luzia (MG),MG,0,600.486,218894,233.75900000000001,0,0,936.4088655410059,0.046820443277050296
343,3156700,Sabará (MG),MG,0,599.812,135965,303.564,0,0,447.8956661527717,0.022394783307638586
344,3300704,Cabo Frio (RJ),RJ,0,593.462,216141,400.69300000000004,1,3,539.4179583870944,0.6269708979193547
345,3154606,Ribeirão das Neves (MG),MG,0,593.014,328944,154.18,0,0,2133.5062913477755,0.10667531456738877
346,3118304,Conselheiro Lafaiete (MG),MG,0,591.4730000000001,127380,369.54400000000004,0,0,344.695083670686,0.0172347541835343
347,3106200,Belo Horizonte (MG),MG,1,591.212,2523469,330.954,1,1,7624.833058370649,0.5812416529185325
348,4212502,Penha (SC),SC,0,590.451,31040,58.783,0,0,528.0438221934913,0.026402191109674567
349,4203808,Canoinhas (SC),SC,0,589.2040000000001,54384,1144.837,0,0,47.503705767720646,0.002375185288386032
350,4101507,Arapongas (PR),PR,0,588.205,118502,381.091,0,0,310.9546013944176,0.01554773006972088
351,4213203,Pomerode (SC),SC,0,588.016,32338,215.90400000000002,0,0,149.77953164369347,0.007488976582184673
352,3169901,Ubá (MG),MG,0,587.482,113331,407.699,0,0,277.97713509231073,0.013898856754615536
353,3124104,Esmeraldas (MG),MG,0,587.064,69045,909.592,0,0,75.90765969797448,0.003795382984898724
354,4122404,Rolândia (PR),PR,0,575.677,64734,460.153,0,0,140.6792957994406,0.007033964789972031
355,3147105,Pará de Minas (MG),MG,0,572.9630000000001,92753,550.991,0,0,168.3385028067609,0.008416925140338045
356,3136652,Juatuba (MG),MG,0,571.974,25890,96.789,0,0,267.48907417165174,0.013374453708582586
357,3129806,Ibirité (MG),MG,0,571.931,177524,73.027,0,0,2430.93650293727,0.12154682514686349
358,4216206,São Francisco do Sul (SC),SC,0,571.373,50714,492.819,0,0,102.90593503903055,0.005145296751951528
359,3118601,Contagem (MG),MG,0,570.594,658632,194.58599999999998,0,0,3384.786161388795,0.16923930806943974
360,4202107,Barra Velha (SC),SC,0,567.766,27795,140.16,0,0,198.30907534246575,0.009915453767123288
361,3170206,Uberlândia (MG),MG,0,567.0,676815,4115.822,1,2,164.44224264314636,0.40822211213215737
362,3140704,Mateus Leme (MG),MG,0,566.879,30682,302.589,0,0,101.39826629520572,0.005069913314760286
363,3165537,Sarzedo (MG),MG,0,563.9780000000001,31067,61.891999999999996,0,0,501.95501841918184,0.025097750920959092
364,4103701,Cambé (PR),PR,0,560.837,105344,494.69199999999995,0,0,212.94866300647678,0.01064743315032384
365,3541406,Presidente Prudente (SP),SP,0,557.451,225259,562.107,1,1,400.74042842376986,0.2200370214211885
366,3106705,Betim (MG),MG,0,555.073,427306,345.913,0,0,1235.299049182887,0.06176495245914435
367,4208906,Jaraguá do Sul (SC),SC,0,554.523,170879,532.59,0,0,320.8453031412531,0.016042265157062655
368,4208104,Itaiópolis (SC),SC,0,553.352,21500,1295.319,0,0,16.598227926865892,0.0008299113963432946
369,3300209,Araruama (RJ),RJ,0,550.879,127017,633.795,0,0,200.4070716872175,0.010020353584360875
370,3133808,Itaúna (MG),MG,0,550.466,92700,495.875,0,0,186.9422737585077,0.009347113687925384
371,4201307,Araquari (SC),SC,0,549.867,35328,401.83099999999996,0,0,87.91755738108807,0.004395877869054403
372,3162922,São Joaquim de Bicas (MG),MG,0,548.931,30184,72.455,0,0,416.5896073424885,0.020829480367124426
373,3303401,Nova Friburgo (RJ),RJ,0,547.151,185370,932.635,0,0,198.75942892986004,0.009937971446493003
374,4206504,Guaramirim (SC),SC,0,546.052,42889,268.119,0,0,159.962553940601,0.00799812769703005
375,3109006,Brumadinho (MG),MG,0,544.8969999999999,38882,640.15,0,0,60.73888932281497,0.0030369444661407486
376,3130101,Igarapé (MG),MG,0,538.563,41159,109.93,0,0,374.41098881106154,0.018720549440553076
377,4113700,Londrina (PR),PR,0,537.382,558461,1650.809,1,2,338.2953448884759,0.41691476724442383
378,3105608,Barbacena (MG),MG,0,527.643,136690,788.0010000000001,0,0,173.46424687278315,0.008673212343639157
379,4215000,Rio Negrinho (SC),SC,0,527.216,42017,908.3910000000001,0,0,46.2543111941884,0.00231271555970942
380,4210100,Mafra (SC),SC,0,525.306,55890,1404.2060000000001,0,0,39.80185243475672,0.001990092621737836
381,3502804,Araçatuba (SP),SP,0,524.258,194854,1167.3110000000001,1,1,166.9255237036231,0.20834627618518117
382,4209102,Joinville (SC),SC,0,522.395,577024,1125.7,1,2,512.5912765390424,0.42562956382695216
383,4109807,Ibiporã (PR),PR,0,519.878,53359,300.187,0,0,177.75253425364855,0.008887626712682428
384,3122306,Divinópolis (MG),MG,0,519.154,234975,708.909,0,0,331.46003224673404,0.016573001612336703
385,4122305,Rio Negro (PR),PR,0,518.808,33855,603.246,0,0,56.12138331625904,0.002806069165812952
386,4215802,São Bento do Sul (SC),SC,0,516.8919999999999,82831,495.57800000000003,0,0,167.1401878210897,0.008357009391054486
387,4119905,Ponta Grossa (PR),PR,0,515.0980000000001,344350,2067.545,1,0,166.55018391377212,0.008327509195688606
388,3136702,Juiz de Fora (MG),MG,0,514.214,563816,1436.85,1,2,392.39725789052443,0.41961986289452624
389,3304300,Rio Bonito (RJ),RJ,0,511.58099999999996,58298,462.176,0,0,126.13809457868864,0.006306904728934432
390,3300803,Cachoeiras de Macacu (RJ),RJ,0,509.139,56903,955.806,0,0,59.53404770424123,0.0029767023852120614
391,3506508,Birigui (SP),SP,0,508.01800000000003,120701,530.651,0,0,227.4583483306354,0.01137291741653177
392,3305752,Tanguá (RJ),RJ,0,499.36400000000003,32974,146.623,0,0,224.88968306473066,0.011244484153236534
393,3302700,Maricá (RJ),RJ,0,490.746,153238,362.477,0,0,422.7523401484784,0.02113761700742392
394,3305802,Teresópolis (RJ),RJ,0,488.366,176081,770.507,0,0,228.52615226078416,0.011426307613039208
395,4113205,Lapa (PR),PR,0,485.496,48062,2045.8929999999998,0,0,23.491942149467253,0.0011745971074733626
396,3170107,Uberaba (MG),MG,0,485.105,328343,4512.135,0,1,72.76887770423535,0.20363844388521177
397,3301900,Itaboraí (RJ),RJ,0,483.032,232518,424.219,0,0,548.1084062712891,0.027405420313564455
398,4118204,Paranaguá (PR),PR,0,474.834,152973,826.6519999999999,0,0,185.05126703860876,0.009252563351930438
399,3301850,Guapimirim (RJ),RJ,0,467.575,57686,360.81300000000005,0,0,159.87783145285783,0.007993891572642891
400,3304904,São Gonçalo (RJ),RJ,0,461.939,1049793,249.142,0,0,4213.633189105009,0.21068165945525044
401,3303906,Petrópolis (RJ),RJ,0,460.30199999999996,298095,774.6060000000001,0,0,384.8343544976413,0.019241717724882066
402,4104204,Campo Largo (PR),PR,0,458.54699999999997,127333,1249.422,0,0,101.91352481387393,0.005095676240693697
403,3302502,Magé (RJ),RJ,0,454.301,237776,385.69599999999997,0,0,616.4855222766117,0.030824276113830585
404,3303302,Niterói (RJ),RJ,0,452.26300000000003,498941,129.375,0,0,3856.5487922705315,0.19282743961352658
405,4114302,Mandirituba (PR),PR,0,451.983,25669,379.17900000000003,0,0,67.6962595502388,0.0033848129775119404
406,3304557,Rio de Janeiro (RJ),RJ,1,444.0,6519400,1182.296,1,2,5514.185956816228,0.6757092978408115
407,3549805,São José do Rio Preto (SP),SP,0,441.902,450671,431.30699999999996,1,2,1044.896094892965,0.4522448047446483
408,4107652,Fazenda Rio Grande (PR),PR,0,439.069,95260,116.676,0,0,816.4489697967019,0.04082244848983509
409,4101804,Araucária (PR),PR,0,437.42199999999997,137490,469.166,0,0,293.0519261839093,0.014652596309195465
410,3529005,Marília (SP),SP,0,437.092,235223,1170.0539999999999,1,1,201.03602055973488,0.21005180102798676
411,4111258,Itaperuçu (PR),PR,0,433.95099999999996,27506,312.382,0,0,88.0524486045931,0.004402622430229655
412,4122206,Rio Branco do Sul (PR),PR,0,431.86400000000003,32499,814.3610000000001,0,0,39.907362950828926,0.0019953681475414465
413,4104253,Campo Magro (PR),PR,0,431.476,28250,275.466,0,0,102.55349117495444,0.005127674558747722
414,3505500,Barretos (SP),SP,0,428.241,120626,1563.611,0,3,77.14578626013758,0.6038572893130069
415,3301702,Duque de Caxias (RJ),RJ,0,426.283,890890,464.57300000000004,0,0,1917.653415071474,0.0958826707535737
416,4125506,São José dos Pinhais (PR),PR,0,417.29900000000004,307634,945.717,0,0,325.29181562771953,0.016264590781385976
417,3305109,São João de Meriti (RJ),RJ,0,417.19199999999995,460336,34.838,0,0,13213.617314426774,0.6606808657213387
418,4100400,Almirante Tamandaré (PR),PR,0,416.77099999999996,115376,195.145,0,0,591.2321607010172,0.029561608035050858
419,3303203,Nilópolis (RJ),RJ,0,414.009,158287,19.157,0,0,8262.619408049277,0.4131309704024638
420,3300456,Belford Roxo (RJ),RJ,0,412.345,507373,79.791,0,0,6358.774799162813,0.31793873995814065
421,3302858,Mesquita (RJ),RJ,0,411.19699999999995,171244,34.766999999999996,0,0,4925.4753070440365,0.24627376535220183
422,4106902,Curitiba (PR),PR,1,410.0,1908330,434.967,1,1,4387.298346771135,0.41936491733855674
423,4105805,Colombo (PR),PR,0,408.413,237424,198.007,0,0,1199.0687197927346,0.059953435989636726
424,3302007,Itaguaí (RJ),RJ,0,408.212,122559,271.563,0,0,451.3096408568178,0.02256548204284089
425,4119152,Pinhais (PR),PR,0,407.397,129450,61.007,0,0,2121.8876522366286,0.10609438261183143
426,3300100,Angra dos Reis (RJ),RJ,0,405.80300000000005,194736,800.43,0,2,243.2892320377797,0.412164461601889
427,3303500,Nova Iguaçu (RJ),RJ,0,405.05400000000003,787296,523.888,0,0,1502.7944904254343,0.07513972452127171
428,4119509,Piraquara (PR),PR,0,399.76199999999994,107785,227.56,0,0,473.6552997011777,0.023682764985058884
429,3516200,Franca (SP),SP,0,399.017,347226,607.3330000000001,0,0,571.7225969937414,0.02858612984968707
430,3304144,Queimados (RJ),RJ,0,398.085,145385,76.921,0,0,1890.0560315128507,0.09450280157564253
431,3147907,Passos (MG),MG,0,390.285,114454,1339.1989999999998,0,0,85.4645202094685,0.004273226010473425
432,3302270,Japeri (RJ),RJ,0,389.527,101239,82.83200000000001,0,0,1222.220880819007,0.06111104404095036
433,3511102,Catanduva (SP),SP,0,389.121,120676,292.24,0,0,412.93457432247465,0.020646728716123733
434,3303609,Paracambi (RJ),RJ,0,385.212,50614,179.37400000000002,0,0,282.17021418934735,0.014108510709467368
435,3531902,Morro Agudo (SP),SP,0,382.156,32221,1386.1760000000002,0,0,23.244523062006554,0.0011622261531003277
436,4104006,Campina Grande do Sul (PR),PR,0,380.81199999999995,42547,539.861,0,0,78.81102728294876,0.0039405513641474375
437,3305554,Seropédica (RJ),RJ,0,380.213,84427,283.79400000000004,0,0,297.4939568842188,0.01487469784421094
438,3534708,Ourinhos (SP),SP,0,376.376,111806,296.203,0,0,377.4641040097501,0.018873205200487506
439,3539509,Pitangueiras (SP),SP,0,370.223,38890,429.577,0,0,90.53091762361579,0.00452654588118079
440,3534302,Orlândia (SP),SP,0,368.017,43305,296.431,0,0,146.08795976129352,0.007304397988064676
441,3531308,Monte Alto (SP),SP,0,359.319,49974,347.119,0,0,143.96791878289577,0.007198395939144789
442,3540200,Pontal (SP),SP,0,354.965,47661,355.26199999999994,0,0,134.15732614239633,0.006707866307119816
443,3505906,Batatais (SP),SP,0,353.976,61478,850.7180000000001,0,0,72.26601529531524,0.0036133007647657623
444,3507803,Brodowski (SP),SP,0,348.185,24098,279.80400000000003,0,0,86.12457291532644,0.004306228645766322
445,3524303,Jaboticabal (SP),SP,0,345.80699999999996,76554,706.4989999999999,0,0,108.3568412694144,0.00541784206347072
446,3505609,Barrinha (SP),SP,0,342.11400000000003,31924,146.567,0,0,217.81164927985154,0.010890582463992576
447,3306305,Volta Redonda (RJ),RJ,0,340.87300000000005,264280,182.317,0,0,1449.5631235704843,0.07247815617852421
448,3551702,Sertãozinho (SP),SP,0,339.083,122653,402.80300000000005,0,0,304.4987251832781,0.015224936259163905
449,3518602,Guariba (SP),SP,0,338.866,39216,270.454,0,0,145.0006285726963,0.007250031428634814
450,3525102,Jardinópolis (SP),SP,0,334.30300000000005,42913,503.355,0,0,85.2539460221911,0.004262697301109555
451,3506003,Bauru (SP),SP,0,331.914,371663,673.488,1,1,551.8479913524814,0.2275923995676241
452,3543402,Ribeirão Preto (SP),SP,1,317.627,682408,650.366,1,2,1049.2676431424768,0.45246338215712384
453,3170701,Varginha (MG),MG,0,317.493,134374,395.647,0,1,339.63103473550916,0.21698155173677547
454,3551504,Serrana (SP),SP,0,313.008,43797,125.744,0,0,348.3029011324596,0.01741514505662298
455,3300407,Barra Mansa (RJ),RJ,0,312.291,180290,547.441,0,0,329.3322933430269,0.016466614667151346
456,3509403,Cajuru (SP),SP,0,303.399,25655,660.687,0,0,38.83079279598358,0.0019415396397991789
457,3525300,Jaú (SP),SP,0,303.04200000000003,146352,688.337,0,0,212.61678509218595,0.010630839254609297
458,3547601,Santa Rosa de Viterbo (SP),SP,0,293.751,26067,289.66900000000004,0,0,89.98891838615798,0.004499445919307899
459,3513108,Cravinhos (SP),SP,0,293.702,34651,311.341,0,0,111.29597451026366,0.005564798725513183
460,3304201,Resende (RJ),RJ,0,282.038,126927,1113.507,0,0,113.98850658325452,0.005699425329162726
461,3503208,Araraquara (SP),SP,0,278.254,230781,1005.9680000000001,0,0,229.41186996007823,0.011470593498003912
462,3151800,Poços de Caldas (MG),MG,0,273.564,166096,544.42,0,0,305.08798354211825,0.015254399177105913
463,3530508,Mococa (SP),SP,0,267.763,68979,854.074,0,0,80.76466442017905,0.004038233221008952
464,3553302,Tambaú (SP),SP,0,263.082,23262,561.566,0,0,41.42344800076928,0.0020711724000384638
465,3547502,Santa Rita do Passa Quatro (SP),SP,0,257.20799999999997,27583,752.993,0,0,36.63115062158612,0.0018315575310793061
466,3548906,São Carlos (SP),SP,0,240.02900000000002,246101,1140.92,0,0,215.70399326859024,0.010785199663429512
467,3507506,Botucatu (SP),SP,0,238.606,142561,1482.874,0,0,96.13830979570753,0.0048069154897853765
468,3513603,Cunha (SP),SP,0,233.03099999999998,21923,1407.172,0,0,15.579474293121239,0.000778973714656062
469,3513405,Cruzeiro (SP),SP,0,227.032,81710,304.572,0,0,268.27810829623206,0.013413905414811604
470,3555406,Ubatuba (SP),SP,0,225.02900000000002,88324,712.1160000000001,0,0,124.03035460514859,0.006201517730257429
471,3508603,Cachoeira Paulista (SP),SP,0,212.928,32771,287.837,0,0,113.85263187151061,0.005692631593575531
472,3520400,Ilhabela (SP),SP,0,203.00400000000002,33369,348.3,0,0,95.80534022394487,0.004790267011197244
473,3152501,Pouso Alegre (MG),MG,0,202.68900000000002,147190,543.883,0,0,270.628057872741,0.013531402893637051
474,3527207,Lorena (SP),SP,0,200.11700000000002,87969,413.776,0,0,212.60053748888288,0.010630026874444145
475,3530706,Mogi Guaçu (SP),SP,0,197.50799999999998,149390,813.138,0,0,183.7203525108899,0.009186017625544496
476,3550407,São Pedro (SP),SP,0,195.118,34900,618.2040000000001,0,0,56.45385665573176,0.0028226928327865883
477,3550704,São Sebastião (SP),SP,0,193.0,85565,403.336,0,0,212.14322549933553,0.010607161274966777
478,3526704,Leme (SP),SP,0,189.595,101186,403.077,0,0,251.03392155841192,0.012551696077920596
479,3518404,Guaratinguetá (SP),SP,0,187.53900000000002,120406,751.443,0,0,160.2330449548402,0.00801165224774201
480,3538709,Piracicaba (SP),SP,0,184.99900000000002,397309,1369.511,0,0,290.11011959743297,0.01450550597987165
481,3550209,São Miguel Arcanjo (SP),SP,0,184.761,32903,930.012,0,0,35.379113387784244,0.0017689556693892123
482,3509700,Campos do Jordão (SP),SP,0,181.16299999999998,51451,289.512,0,0,177.71629500677003,0.008885814750338502
483,3502507,Aparecida (SP),SP,0,179.96599999999998,36270,120.939,0,0,299.9032570138665,0.014995162850693324
484,3512209,Conchal (SP),SP,0,178.31099999999998,27553,183.826,0,0,149.8863055280537,0.007494315276402685
485,3543907,Rio Claro (SP),SP,0,177.755,202944,498.00800000000004,0,0,407.5115259192623,0.020375576295963115
486,3522307,Itapetininga (SP),SP,0,173.054,160080,1792.079,0,0,89.3264192036177,0.0044663209601808855
487,3510500,Caraguatatuba (SP),SP,0,172.821,116822,483.95,0,0,241.3927058580432,0.01206963529290216
488,3503307,Araras (SP),SP,0,171.887,131286,643.457,0,0,204.0322818774215,0.010201614093871075
